,Confirmed,Country/Region,Date,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered,Active,Closed
3499,3.0,United States,03-05-2020,0.0,2020-03-04 02:13:11,33.7879,-117.8531,"Orange County, CA",0.0,3.0,0.0
3500,3.0,United States,03-05-2020,0.0,2020-03-05 20:33:03,32.7157,-117.1611,"San Diego County, CA",1.0,2.0,1.0
3501,2.0,Bosnia & Herzegovina,03-05-2020,0.0,2020-03-05 17:13:30,43.9159,17.6791,NA,0.0,2.0,0.0
3502,2.0,Canada,03-05-2020,0.0,2020-03-05 14:03:04,45.5017,-73.5673," Montreal, QC",0.0,2.0,0.0
3503,2.0,Hungary,03-05-2020,0.0,2020-03-05 17:13:27,47.1625,19.5033,NA,0.0,2.0,0.0
3504,2.0,Indonesia,03-05-2020,0.0,2020-03-02 18:03:04,-0.7893,113.9213,NA,0.0,2.0,0.0
3505,2.0,Morocco,03-05-2020,0.0,2020-03-05 13:53:03,31.7917,-7.0926,NA,0.0,2.0,0.0
3506,2.0,Slovenia,03-05-2020,0.0,2020-03-05 17:13:30,46.1512,14.9955,NA,0.0,2.0,0.0
3507,2.0,United States,03-05-2020,0.0,2020-03-05 21:03:12,40.9263,-74.077,"Bergen County, NJ",0.0,2.0,0.0
3508,2.0,United States,03-05-2020,0.0,2020-03-03 03:33:02,33.8034,-84.3963,"Fulton County, GA",0.0,2.0,0.0
3509,2.0,United States,03-05-2020,0.0,2020-03-03 23:33:03,43.9088,-71.826,"Grafton County, NH",0.0,2.0,0.0
3510,2.0,United States,03-05-2020,0.0,2020-03-05 21:53:02,29.7752,-95.3103,"Harris County, TX",0.0,2.0,0.0
3511,2.0,United States,03-05-2020,0.0,2020-03-03 18:33:02,27.9904,-82.3018,"Hillsborough, FL",0.0,2.0,0.0
3512,2.0,United States,03-05-2020,1.0,2020-03-04 19:53:02,39.0916,-120.8039,"Placer County, CA",0.0,1.0,1.0
3513,2.0,United States,03-05-2020,0.0,2020-03-02 03:43:02,41.824,-71.4128,"Providence, RI",0.0,2.0,0.0
3514,2.0,United States,03-05-2020,0.0,2020-02-27 20:33:02,38.4747,-121.3542,"Sacramento County, CA",0.0,2.0,0.0
3515,2.0,United States,03-05-2020,0.0,2020-02-03 03:53:02,36.5761,-120.9876,"San Benito, CA",0.0,2.0,0.0
3516,2.0,United States,03-05-2020,0.0,2020-03-05 20:33:03,37.7749,-122.4194,"San Francisco County, CA",0.0,2.0,0.0
3517,2.0,United States,03-05-2020,0.0,2020-03-03 00:43:02,37.563,-122.3255,"San Mateo, CA",0.0,2.0,0.0
3518,2.0,United States,03-05-2020,0.0,2020-03-03 03:03:02,45.547,-123.1386,"Washington County, OR",0.0,2.0,0.0
3519,1.0,Afghanistan,03-05-2020,0.0,2020-02-24 23:33:02,33.0,65.0,NA,0.0,1.0,0.0
3520,1.0,Andorra,03-05-2020,0.0,2020-03-02 20:23:16,42.5063,1.5218,NA,0.0,1.0,0.0
3521,1.0,Argentina,03-05-2020,0.0,2020-03-04 01:33:07,-38.4161,-63.6167,NA,0.0,1.0,0.0
3522,1.0,Armenia,03-05-2020,0.0,2020-03-01 19:53:02,40.0691,45.0382,NA,0.0,1.0,0.0
3523,1.0,Australia,03-05-2020,0.0,2020-03-04 19:43:02,-12.4634,130.8456,Northern Territory,0.0,1.0,0.0
3524,1.0,Australia,03-05-2020,0.0,2020-03-02 20:53:02,-41.4545,145.9707,Tasmania,0.0,1.0,0.0
3525,1.0,Cambodia,03-05-2020,0.0,2020-02-12 07:43:02,11.55,104.9167,NA,1.0,0.0,1.0
3526,1.0,Canada,03-05-2020,0.0,2020-02-12 18:53:03,42.9849,-81.2453,"London, ON",1.0,0.0,1.0
3527,1.0,Dominican Republic,03-05-2020,0.0,2020-03-02 16:33:02,18.7357,-70.1627,NA,0.0,1.0,0.0
3528,1.0,Faroe Islands,03-05-2020,0.0,2020-03-04 12:53:03,61.8926,-6.9118,NA,0.0,1.0,0.0
3529,1.0,Gibraltar,03-05-2020,0.0,2020-03-04 13:03:13,36.1408,-5.3536,NA,0.0,1.0,0.0
3530,1.0,Jordan,03-05-2020,0.0,2020-03-03 15:33:02,31.24,36.51,NA,0.0,1.0,0.0
3531,1.0,Latvia,03-05-2020,0.0,2020-03-04 01:33:07,56.8796,24.6032,NA,0.0,1.0,0.0
3532,1.0,Liechtenstein,03-05-2020,0.0,2020-03-04 01:33:07,47.14,9.55,NA,0.0,1.0,0.0
3533,1.0,Lithuania,03-05-2020,0.0,2020-02-28 16:23:03,55.1694,23.8813,NA,0.0,1.0,0.0
3534,1.0,Luxembourg,03-05-2020,0.0,2020-03-03 00:23:16,49.8144,6.1317,NA,0.0,1.0,0.0
3535,1.0,China,03-05-2020,0.0,2020-02-12 06:43:02,31.6927,88.0924,Tibet,1.0,0.0,1.0
3536,1.0,Monaco,03-05-2020,0.0,2020-02-29 00:33:01,43.7333,7.4167,NA,0.0,1.0,0.0
3537,1.0,Nepal,03-05-2020,0.0,2020-02-12 14:43:03,28.1667,84.25,NA,1.0,0.0,1.0
3538,1.0,Nigeria,03-05-2020,0.0,2020-02-28 16:23:03,9.082,8.6753,NA,0.0,1.0,0.0
3539,1.0,Macedonia,03-05-2020,0.0,2020-02-27 16:23:03,41.6086,21.7453,NA,0.0,1.0,0.0
3540,1.0,Poland,03-05-2020,0.0,2020-03-04 15:13:18,51.9194,19.1451,NA,0.0,1.0,0.0
3541,1.0,SouthAfrica,03-05-2020,0.0,2020-03-05 13:53:03,-30.5595,22.9375,NA,0.0,1.0,0.0
3542,1.0,Sri Lanka,03-05-2020,0.0,2020-02-08 03:43:03,7.0,81.0,NA,1.0,0.0,1.0
3543,1.0,Tunisia,03-05-2020,0.0,2020-03-04 01:33:07,34.0,9.0,NA,0.0,1.0,0.0
3544,1.0,United States,03-05-2020,0.0,2020-03-03 14:33:03,42.1767,-71.1449," Norfolk County, MA",0.0,1.0,0.0
3545,1.0,United States,03-05-2020,0.0,2020-03-03 23:53:03,37.8715,-122.273,"Berkeley, CA",0.0,1.0,0.0
3546,1.0,United States,03-05-2020,0.0,2020-02-28 21:13:12,42.3601,-71.0589,"Boston, MA",1.0,0.0,1.0
3547,1.0,United States,03-05-2020,0.0,2020-03-05 20:53:03,36.0796,-115.094,"Clark County, NV",0.0,1.0,0.0
3548,1.0,United States,03-05-2020,0.0,2020-03-04 04:23:05,37.8534,-121.9018,"Contra Costa County, CA",0.0,1.0,0.0
3549,1.0,United States,03-05-2020,0.0,2020-03-05 01:16:59,29.5693,-95.8143,"Fort Bend County, TX",0.0,1.0,0.0
3550,1.0,United States,03-05-2020,0.0,2020-03-05 20:23:07,47.1981,-119.3732,"Grant County, WA",0.0,1.0,0.0
3551,1.0,United States,03-05-2020,0.0,2020-02-21 05:13:09,40.745,-123.8695,"Humboldt County, CA",0.0,1.0,0.0
3552,1.0,United States,03-05-2020,0.0,2020-03-03 15:53:03,43.0731,-89.4012,"Madison, WI",1.0,0.0,1.0
3553,1.0,United States,03-05-2020,0.0,2020-03-03 17:33:02,33.2918,-112.4291,"Maricopa County, AZ",0.0,1.0,0.0
3554,1.0,United States,03-05-2020,0.0,2020-03-05 21:43:02,40.7282,-73.7949,"Queens County, NY",0.0,1.0,0.0
3555,1.0,United States,03-05-2020,0.0,2020-02-13 18:53:02,29.4241,-98.4936,"San Antonio, TX",0.0,1.0,0.0
3556,1.0,United States,03-05-2020,0.0,2020-03-05 20:03:03,30.769,-86.9824,"Santa Rosa County, FL",0.0,1.0,0.0
3557,1.0,United States,03-05-2020,0.0,2020-03-02 03:23:06,27.3364,-82.5307,"Sarasota, FL",0.0,1.0,0.0
3558,1.0,United States,03-05-2020,0.0,2020-03-02 20:53:02,38.578,-122.9888,"Sonoma County, CA",0.0,1.0,0.0
3559,1.0,United States,03-05-2020,0.0,2020-02-25 21:23:03,33.4255,-111.94,"Tempe, AZ",1.0,0.0,1.0
3560,1.0,United States,03-05-2020,0.0,2020-03-02 20:23:16,45.775,-118.7606,"Umatilla, OR",0.0,1.0,0.0
3561,1.0,United States,03-05-2020,0.0,2020-03-03 20:53:02,35.8032,-78.5661,"Wake County, NC",0.0,1.0,0.0
3562,1.0,United States,03-05-2020,0.0,2020-03-05 23:33:03,35.9179,-86.8622,"Williamson County, TN",0.0,1.0,0.0
3563,1.0,Ukraine,03-05-2020,0.0,2020-03-03 15:33:02,48.3794,31.1656,NA,0.0,1.0,0.0
3564,0.0,Australia,03-05-2020,0.0,2020-02-29 02:03:10,35.4437,139.638,From Diamond Princess,0.0,0.0,0.0
3565,0.0,United States,03-05-2020,0.0,2020-02-24 23:33:02,29.3829,-98.6134,"Lackland, TX (From Diamond Princess)",0.0,0.0,0.0
3566,0.0,United States,03-05-2020,0.0,2020-02-24 23:33:02,41.2545,-95.9758,"Omaha, NE (From Diamond Princess)",0.0,0.0,0.0
3567,0.0,United States,03-05-2020,0.0,2020-02-24 23:33:02,38.2721,-121.9399,"Travis, CA (From Diamond Princess)",0.0,0.0,0.0
3568,67592.0,China,03-06-2020,2931.0,2020-03-06 14:23:04,30.9756,112.2707,Hubei,42033.0,22628.0,44964.0
3569,6593.0,South Korea,03-06-2020,42.0,2020-03-06 13:33:03,36.0,128.0,NA,135.0,6416.0,177.0
3570,4747.0,Iran,03-06-2020,124.0,2020-03-06 12:23:04,32.0,53.0,NA,913.0,3710.0,1037.0
3571,4636.0,Italy,03-06-2020,197.0,2020-03-06 17:33:03,43.0,12.0,NA,523.0,3916.0,720.0
3572,1352.0,China,03-06-2020,7.0,2020-03-06 12:53:03,23.3417,113.4244,Guangdong,1216.0,129.0,1223.0
3573,1272.0,China,03-06-2020,22.0,2020-03-06 12:43:03,33.882,113.614,Henan,1244.0,6.0,1266.0
3574,1215.0,China,03-06-2020,1.0,2020-03-06 10:23:03,29.1832,120.0934,Zhejiang,1147.0,67.0,1148.0
3575,1018.0,China,03-06-2020,4.0,2020-03-06 11:03:10,27.6104,111.7088,Hunan,955.0,59.0,959.0
3576,990.0,China,03-06-2020,6.0,2020-03-06 03:23:06,31.8257,117.2264,Anhui,979.0,5.0,985.0
3577,935.0,China,03-06-2020,1.0,2020-03-06 14:23:04,27.614,115.7221,Jiangxi,909.0,25.0,910.0
3578,758.0,China,03-06-2020,6.0,2020-03-06 11:03:10,36.3427,118.1498,Shandong,618.0,134.0,624.0
3579,696.0,Ship,03-06-2020,6.0,2020-03-06 01:29:39,35.4437,139.638,Diamond Princess cruise ship,40.0,650.0,46.0
3580,670.0,Germany,03-06-2020,0.0,2020-03-06 17:53:03,51.0,9.0,NA,17.0,653.0,17.0
3581,653.0,France,03-06-2020,9.0,2020-03-06 20:13:13,47.0,2.0,NA,12.0,632.0,21.0
3582,631.0,China,03-06-2020,0.0,2020-03-06 10:23:03,32.9711,119.455,Jiangsu,594.0,37.0,594.0
3583,576.0,China,03-06-2020,6.0,2020-03-06 11:03:10,30.0572,107.874,Chongqing,513.0,57.0,519.0
3584,539.0,China,03-06-2020,3.0,2020-03-06 12:53:03,30.6171,102.7103,Sichuan,442.0,94.0,445.0
3585,481.0,China,03-06-2020,13.0,2020-03-06 14:23:04,47.862,127.7615,Heilongjiang,396.0,72.0,409.0
3586,422.0,China,03-06-2020,8.0,2020-03-06 12:53:03,40.1824,116.4142,Beijing,299.0,115.0,307.0
3587,420.0,Japan,03-06-2020,6.0,2020-03-06 20:13:13,36.0,138.0,NA,46.0,368.0,52.0
3588,400.0,Spain,03-06-2020,5.0,2020-03-06 20:13:13,40.0,-4.0,NA,2.0,393.0,7.0
3589,342.0,China,03-06-2020,3.0,2020-03-06 06:03:13,31.202,121.4491,Shanghai,306.0,33.0,309.0
3590,318.0,China,03-06-2020,6.0,2020-03-06 03:23:06,38.0428,114.5149,Hebei,305.0,7.0,311.0
3591,296.0,China,03-06-2020,1.0,2020-03-06 12:53:03,26.0789,117.9874,Fujian,284.0,11.0,285.0
3592,252.0,China,03-06-2020,2.0,2020-03-06 00:33:02,23.8298,108.7881,Guangxi,217.0,33.0,219.0
3593,245.0,China,03-06-2020,1.0,2020-03-06 10:23:03,35.1917,108.8701,Shaanxi,226.0,18.0,227.0
3594,214.0,Switzerland,03-06-2020,1.0,2020-03-06 15:23:19,46.8182,8.2275,NA,3.0,210.0,4.0
3595,174.0,China,03-06-2020,2.0,2020-03-06 03:23:06,24.974,101.487,Yunnan,170.0,2.0,172.0
3596,168.0,China,03-06-2020,6.0,2020-03-05 06:13:10,19.1959,109.7453,Hainan,158.0,4.0,164.0
3597,163.0,United Kingdom,03-06-2020,2.0,2020-03-06 15:33:03,55.0,-3.0,NA,8.0,153.0,10.0
3598,146.0,China,03-06-2020,2.0,2020-03-02 01:13:06,26.8154,106.8748,Guizhou,114.0,30.0,116.0
3599,136.0,China,03-06-2020,3.0,2020-03-05 03:33:27,39.3054,117.323,Tianjin,128.0,5.0,131.0
3600,133.0,China,03-06-2020,0.0,2020-03-05 14:53:03,37.5777,112.2922,Shanxi,126.0,7.0,126.0
3601,130.0,Singapore,03-06-2020,0.0,2020-03-06 13:03:12,1.2833,103.8333,NA,78.0,52.0,78.0
3602,128.0,Netherlands,03-06-2020,1.0,2020-03-06 13:23:06,52.1326,5.2913,NA,0.0,127.0,1.0
3603,125.0,China,03-06-2020,1.0,2020-03-03 14:33:03,41.2956,122.6085,Liaoning,106.0,18.0,107.0
3604,119.0,China,03-06-2020,2.0,2020-03-06 14:43:15,36.0611,103.8343,Gansu,87.0,30.0,89.0
3605,109.0,Belgium,03-06-2020,0.0,2020-03-06 12:33:03,50.8333,4.0,NA,1.0,108.0,1.0
3606,108.0,Norway,03-06-2020,0.0,2020-03-06 16:33:04,60.472,8.4689,NA,0.0,108.0,0.0
3607,107.0,Hong Kong,03-06-2020,2.0,2020-03-06 23:13:06,22.3,114.2,Hong Kong,46.0,59.0,48.0
3608,101.0,Sweden,03-06-2020,0.0,2020-03-06 13:03:12,63.0,16.0,NA,0.0,101.0,0.0
3609,93.0,China,03-06-2020,1.0,2020-03-06 10:23:03,43.6661,126.1923,Jilin,90.0,2.0,91.0
3610,83.0,Malaysia,03-06-2020,0.0,2020-03-06 12:33:03,2.5,112.5,NA,22.0,61.0,22.0
3611,76.0,China,03-06-2020,3.0,2020-03-06 05:53:03,41.1129,85.2401,Xinjiang,71.0,2.0,74.0
3612,75.0,China,03-06-2020,1.0,2020-03-05 23:53:01,44.0935,113.9448,Inner Mongolia,65.0,9.0,66.0
3613,75.0,China,03-06-2020,0.0,2020-03-06 12:53:03,37.2692,106.1655,Ningxia,71.0,4.0,71.0
3614,60.0,Bahrain,03-06-2020,0.0,2020-03-06 15:33:03,26.0275,50.55,NA,4.0,56.0,4.0
3615,58.0,Kuwait,03-06-2020,0.0,2020-03-05 13:43:04,29.5,47.75,NA,0.0,58.0,0.0
3616,58.0,United States,03-06-2020,12.0,2020-03-06 23:13:07,47.548,-121.9836,"King County, WA",1.0,45.0,13.0
3617,55.0,Austria,03-06-2020,0.0,2020-03-06 16:33:04,47.5162,14.5501,NA,0.0,55.0,0.0
3618,48.0,Thailand,03-06-2020,1.0,2020-03-06 08:33:03,15.0,101.0,NA,31.0,16.0,32.0
3619,45.0,Greece,03-06-2020,0.0,2020-03-06 13:03:12,39.0742,21.8243,NA,0.0,45.0,0.0
3620,45.0,Taiwan,03-06-2020,1.0,2020-03-06 12:43:03,23.7,121.0,Taiwan,12.0,32.0,13.0
3621,45.0,United States,03-06-2020,0.0,2020-03-02 19:53:03,35.4437,139.638,Unassigned Location (From Diamond Princess),0.0,45.0,0.0
3622,43.0,Iceland,03-06-2020,0.0,2020-03-06 15:33:03,64.9631,-19.0208,NA,0.0,43.0,0.0
3623,40.0,Iraq,03-06-2020,3.0,2020-03-06 13:23:06,33.0,44.0,NA,0.0,37.0,3.0
3624,31.0,India,03-06-2020,0.0,2020-03-06 13:03:12,21.0,78.0,NA,3.0,28.0,3.0
3625,29.0,United Arab Emirates,03-06-2020,0.0,2020-03-05 23:53:02,24.0,54.0,NA,5.0,24.0,5.0
3626,26.0,Australia,03-06-2020,1.0,2020-03-06 04:53:02,-33.8688,151.2093,New South Wales,4.0,21.0,5.0
3627,24.0,Canada,03-06-2020,0.0,2020-03-06 20:53:02,43.6532,-79.3832,"Toronto, ON",2.0,22.0,2.0
3628,23.0,Denmark,03-06-2020,0.0,2020-03-06 13:03:12,56.2639,9.5018,NA,1.0,22.0,1.0
3629,22.0,Lebanon,03-06-2020,0.0,2020-03-06 20:33:03,33.8547,35.8623,NA,1.0,21.0,1.0
3630,21.0,Canada,03-06-2020,0.0,2020-03-06 04:43:03,49.2827,-123.1207,British Columbia,3.0,18.0,3.0
3631,21.0,Israel,03-06-2020,0.0,2020-03-06 20:33:03,31.0,35.0,NA,2.0,19.0,2.0
3632,21.0,San Marino,03-06-2020,1.0,2020-03-05 13:53:03,43.9424,12.4578,NA,0.0,20.0,1.0
3633,20.0,United States,03-06-2020,0.0,2020-03-05 22:53:03,37.3541,-121.9552,"Santa Clara, CA",1.0,19.0,1.0
3634,19.0,United States,03-06-2020,1.0,2020-03-06 23:13:07,48.033,-121.8339,"Snohomish County, WA",0.0,18.0,1.0
3635,19.0,United States,03-06-2020,0.0,2020-03-06 15:43:03,41.122,-73.7949,"Westchester County, NY",0.0,19.0,0.0
3636,18.0,Czech Republic,03-06-2020,0.0,2020-03-06 16:33:04,49.8175,15.473,NA,0.0,18.0,0.0
3637,18.0,Ireland,03-06-2020,0.0,2020-03-06 20:43:03,53.1424,-7.6921,NA,0.0,18.0,0.0
3638,18.0,China,03-06-2020,0.0,2020-02-21 04:43:02,35.7452,95.9956,Qinghai,18.0,0.0,18.0
3639,17.0,Algeria,03-06-2020,0.0,2020-03-06 01:29:39,28.0339,1.6596,NA,0.0,17.0,0.0
3640,16.0,Oman,03-06-2020,0.0,2020-03-05 17:53:02,21.0,57.0,NA,2.0,14.0,2.0
3641,16.0,Palestine,03-06-2020,0.0,2020-03-06 20:33:03,31.9522,35.2332,NA,0.0,16.0,0.0
3642,16.0,United States,03-06-2020,0.0,2020-03-06 19:13:40,40.7128,-74.006,"New York County, NY",0.0,16.0,0.0
3643,16.0,Vietnam,03-06-2020,0.0,2020-02-25 08:53:02,16.0,108.0,NA,16.0,0.0,16.0
3644,15.0,Egypt,03-06-2020,0.0,2020-03-06 13:03:13,26.0,30.0,NA,1.0,14.0,1.0
3645,15.0,Finland,03-06-2020,0.0,2020-03-06 13:03:12,64.0,26.0,NA,1.0,14.0,1.0
3646,13.0,Australia,03-06-2020,0.0,2020-03-05 17:33:06,-28.0167,153.4,Queensland,8.0,5.0,8.0
3647,13.0,Brazil,03-06-2020,0.0,2020-03-06 20:33:03,-14.235,-51.9253,NA,0.0,13.0,0.0
3648,13.0,Ecuador,03-06-2020,0.0,2020-03-05 17:53:02,-1.8312,-78.1834,NA,0.0,13.0,0.0
3649,13.0,Portugal,03-06-2020,0.0,2020-03-06 20:33:03,39.3999,-8.2245,NA,0.0,13.0,0.0
3650,13.0,Russia,03-06-2020,0.0,2020-03-06 20:43:03,60.0,90.0,NA,2.0,11.0,2.0
3651,13.0,United States,03-06-2020,0.0,2020-03-06 23:13:07,34.0522,-118.2437,"Los Angeles, CA",0.0,13.0,0.0
3652,11.0,Croatia,03-06-2020,0.0,2020-03-06 08:33:03,45.1667,15.5,NA,0.0,11.0,0.0
3653,10.0,Australia,03-06-2020,0.0,2020-03-05 18:33:03,-37.8136,144.9631,Victoria,7.0,3.0,7.0
3654,10.0,Estonia,03-06-2020,0.0,2020-03-06 13:03:13,58.5953,25.0136,NA,0.0,10.0,0.0
3655,10.0,Macau,03-06-2020,0.0,2020-03-06 10:23:03,22.1667,113.55,Macau,10.0,0.0,10.0
3656,9.0,Romania,03-06-2020,0.0,2020-03-06 16:43:04,46.0,25.0,NA,1.0,8.0,1.0
3657,8.0,Qatar,03-06-2020,0.0,2020-03-04 00:03:15,25.3548,51.1839,NA,0.0,8.0,0.0
3658,7.0,Australia,03-06-2020,0.0,2020-03-06 04:23:08,-34.9285,138.6007,South Australia,2.0,5.0,2.0
3659,7.0,Slovenia,03-06-2020,0.0,2020-03-06 15:33:03,46.1512,14.9955,NA,0.0,7.0,0.0
3660,6.0,Azerbaijan,03-06-2020,0.0,2020-03-05 13:53:03,40.1431,47.5769,NA,0.0,6.0,0.0
3661,6.0,Belarus,03-06-2020,0.0,2020-03-04 12:43:03,53.7098,27.9534,NA,0.0,6.0,0.0
3662,6.0,Mexico,03-06-2020,0.0,2020-03-06 16:43:04,23.0,-102.0,NA,1.0,5.0,1.0
3663,6.0,Pakistan,03-06-2020,0.0,2020-03-06 13:03:12,30.3753,69.3451,NA,0.0,6.0,0.0
3664,5.0,Philippines,03-06-2020,1.0,2020-03-06 07:03:05,13.0,122.0,NA,1.0,3.0,2.0
3665,5.0,Poland,03-06-2020,0.0,2020-03-06 16:43:04,51.9194,19.1451,NA,0.0,5.0,0.0
3666,5.0,Saudi Arabia,03-06-2020,0.0,2020-03-05 17:53:03,24.0,45.0,NA,0.0,5.0,0.0
3667,5.0,United States,03-06-2020,0.0,2020-03-05 18:33:03,41.7377,-87.6976,"Cook County, IL",2.0,3.0,2.0
3668,5.0,United States,03-06-2020,1.0,2020-03-06 23:13:07,39.0916,-120.8039,"Placer County, CA",0.0,4.0,1.0
3669,5.0,United States,03-06-2020,0.0,2020-03-06 00:33:03,47.7511,-120.7401,"Unassigned Location, WA",0.0,5.0,0.0
3670,4.0,Chile,03-06-2020,0.0,2020-03-05 18:13:04,-35.6751,-71.543,NA,0.0,4.0,0.0
3671,4.0,Georgia,03-06-2020,0.0,2020-03-05 13:53:03,42.3154,43.3569,NA,0.0,4.0,0.0
3672,4.0,Indonesia,03-06-2020,0.0,2020-03-06 12:33:03,-0.7893,113.9213,NA,0.0,4.0,0.0
3673,4.0,New Zealand,03-06-2020,0.0,2020-03-06 01:29:39,-40.9006,174.886,NA,0.0,4.0,0.0
3674,4.0,Senegal,03-06-2020,0.0,2020-03-04 20:43:02,14.4974,-14.4524,NA,0.0,4.0,0.0
3675,3.0,Australia,03-06-2020,1.0,2020-03-05 17:13:35,-31.9505,115.8605,Western Australia,0.0,2.0,1.0
3676,3.0,Macedonia,03-06-2020,0.0,2020-03-06 20:23:11,41.6086,21.7453,NA,0.0,3.0,0.0
3677,3.0,Saint Barthelemy,03-06-2020,0.0,2020-03-04 02:43:03,17.9,-62.8333,NA,0.0,3.0,0.0
3678,3.0,United States,03-06-2020,0.0,2020-03-06 19:43:02,37.8534,-121.9018,"Contra Costa County, CA",0.0,3.0,0.0
3679,3.0,United States,03-06-2020,0.0,2020-03-06 15:43:02,29.7752,-95.3103,"Harris County, TX",0.0,3.0,0.0
3680,3.0,United States,03-06-2020,0.0,2020-03-06 04:03:17,39.1547,-77.2405,"Montgomery County, MD",0.0,3.0,0.0
3681,3.0,United States,03-06-2020,0.0,2020-03-04 02:13:11,33.7879,-117.8531,"Orange County, CA",0.0,3.0,0.0
3682,3.0,United States,03-06-2020,0.0,2020-03-05 20:33:03,32.7157,-117.1611,"San Diego County, CA",1.0,2.0,1.0
3683,3.0,United States,03-06-2020,0.0,2020-03-06 18:33:03,42.3601,-71.0589,"Suffolk County, MA",1.0,2.0,1.0
3684,2.0,Argentina,03-06-2020,0.0,2020-03-06 01:29:39,-38.4161,-63.6167,NA,0.0,2.0,0.0
3685,2.0,Bosnia & Herzegovina,03-06-2020,0.0,2020-03-05 17:13:30,43.9159,17.6791,NA,0.0,2.0,0.0
3686,2.0,Canada,03-06-2020,0.0,2020-03-05 14:03:04,45.5017,-73.5673," Montreal, QC",0.0,2.0,0.0
3687,2.0,Dominican Republic,03-06-2020,0.0,2020-03-06 15:33:03,18.7357,-70.1627,NA,0.0,2.0,0.0
3688,2.0,Hungary,03-06-2020,0.0,2020-03-05 17:13:27,47.1625,19.5033,NA,0.0,2.0,0.0
3689,2.0,Luxembourg,03-06-2020,0.0,2020-03-06 01:29:39,49.8144,6.1317,NA,0.0,2.0,0.0
3690,2.0,Morocco,03-06-2020,0.0,2020-03-05 13:53:03,31.7917,-7.0926,NA,0.0,2.0,0.0
3691,2.0,United States,03-06-2020,0.0,2020-03-06 18:33:03,42.1767,-71.1449," Norfolk County, MA",0.0,2.0,0.0
3692,2.0,United States,03-06-2020,0.0,2020-03-05 21:03:12,40.9263,-74.077,"Bergen County, NJ",0.0,2.0,0.0
3693,2.0,United States,03-06-2020,0.0,2020-03-06 23:33:02,39.7392,-104.9903,"Denver County, CO",0.0,2.0,0.0
3694,2.0,United States,03-06-2020,0.0,2020-03-03 03:33:02,33.8034,-84.3963,"Fulton County, GA",0.0,2.0,0.0
3695,2.0,United States,03-06-2020,0.0,2020-03-03 23:33:03,43.9088,-71.826,"Grafton County, NH",0.0,2.0,0.0
3696,2.0,United States,03-06-2020,0.0,2020-03-03 18:33:02,27.9904,-82.3018,"Hillsborough, FL",0.0,2.0,0.0
3697,2.0,United States,03-06-2020,0.0,2020-03-06 18:33:03,33.2918,-112.4291,"Maricopa County, AZ",0.0,2.0,0.0
3698,2.0,United States,03-06-2020,0.0,2020-03-02 03:43:02,41.824,-71.4128,"Providence, RI",0.0,2.0,0.0
3699,2.0,United States,03-06-2020,0.0,2020-02-27 20:33:02,38.4747,-121.3542,"Sacramento County, CA",0.0,2.0,0.0
3700,2.0,United States,03-06-2020,0.0,2020-02-03 03:53:02,36.5761,-120.9876,"San Benito, CA",0.0,2.0,0.0
3701,2.0,United States,03-06-2020,0.0,2020-03-05 20:33:03,37.7749,-122.4194,"San Francisco County, CA",0.0,2.0,0.0
3702,2.0,United States,03-06-2020,0.0,2020-03-03 00:43:02,37.563,-122.3255,"San Mateo, CA",0.0,2.0,0.0
3703,2.0,United States,03-06-2020,0.0,2020-03-06 01:29:39,39.5912,-106.064,"Summit County, CO",0.0,2.0,0.0
3704,2.0,United States,03-06-2020,0.0,2020-03-03 03:03:02,45.547,-123.1386,"Washington County, OR",0.0,2.0,0.0
3705,1.0,Afghanistan,03-06-2020,0.0,2020-02-24 23:33:02,33.0,65.0,NA,0.0,1.0,0.0
3706,1.0,Andorra,03-06-2020,0.0,2020-03-02 20:23:16,42.5063,1.5218,NA,0.0,1.0,0.0
3707,1.0,Armenia,03-06-2020,0.0,2020-03-01 19:53:02,40.0691,45.0382,NA,0.0,1.0,0.0
3708,1.0,Australia,03-06-2020,0.0,2020-03-02 20:53:02,-41.4545,145.9707,Tasmania,0.0,1.0,0.0
3709,1.0,Bhutan,03-06-2020,0.0,2020-03-06 15:43:02,27.5142,90.4336,NA,0.0,1.0,0.0
3710,1.0,Cambodia,03-06-2020,0.0,2020-02-12 07:43:02,11.55,104.9167,NA,1.0,0.0,1.0
3711,1.0,Cameroon,03-06-2020,0.0,2020-03-06 15:43:02,3.848,11.5021,NA,0.0,1.0,0.0
3712,1.0,Canada,03-06-2020,0.0,2020-03-06 13:13:34,51.0447,-114.0719,"Calgary, Alberta",0.0,1.0,0.0
3713,1.0,Canada,03-06-2020,0.0,2020-02-12 18:53:03,42.9849,-81.2453,"London, ON",1.0,0.0,1.0
3714,1.0,Colombia,03-06-2020,0.0,2020-03-06 20:43:03,4.5709,-74.2973,NA,0.0,1.0,0.0
3715,1.0,Costa Rica,03-06-2020,0.0,2020-03-06 01:29:39,9.7489,-83.7534,NA,0.0,1.0,0.0
3716,1.0,Faroe Islands,03-06-2020,0.0,2020-03-04 12:53:03,61.8926,-6.9118,NA,0.0,1.0,0.0
3717,1.0,Gibraltar,03-06-2020,0.0,2020-03-04 13:03:13,36.1408,-5.3536,NA,0.0,1.0,0.0
3718,1.0,Jordan,03-06-2020,0.0,2020-03-03 15:33:02,31.24,36.51,NA,0.0,1.0,0.0
